Unique_ID,Substitution,Library,Sublibrary,Plate,Well,fwd_HEG,fwd_RPG,fwd_GC,fwd_PID,fwd_aaPID,rev_HEG,rev_RPG,rev_GC,rev_PID,rev_aaPID
H_C4-A10_SL_2_3_C01,C4-A10,SL,2,3,C01,0.272422459858162,0.3205304284458219,61.0696517413,57.9470198675,49.8168498168,0.24828156262967452,0.3157392804044423,58.8853838065,49.8689956332,37.4285714286
H_C4-A10_SL_1_1_A08,C4-A10,SL,1,1,A08,0.42222915150973794,0.4793845075461479,63.91184573,61.6136919315,53.8775510204,0.4269172009122728,0.4866231227006684,64.1898864809,55.3805774278,41.4201183432
U_C1-A10_RX_4_0_B5,C1-A10,RX,4,0,B5,0.3792107157877741,0.41785329357470763,70.0722394221,53.562005277,41.5662650602,0.28281904879874453,0.33609774404982956,66.0130718954,54.2012927054,41.5151515152
U_C4-A10_RX_1_0_A5,C4-A10,RX,1,0,A5,NA,NA,NA,NA,NA,0.35424925969691984,0.40234688040460853,68.0603948897,57.5076608784,43.3774834437
U_C1-A10_RX_4_0_D7,C1-A10,RX,4,0,D7,0.3517716469793318,0.42135068277037185,63.9800995025,52.5210084034,37.4639769452,0.31562030316412276,0.3664509836314692,66.0777385159,54.8254620123,38.5852090032
U_C1-A10_RX_4_0_D6,C1-A10,RX,4,0,D6,0.33334852900932754,0.3884197287488712,64.7474747475,53.8461538462,44.5103857567,NA,NA,NA,NA,NA
U_C1-A10_RX_4_0_D5,C1-A10,RX,4,0,D5,0.3220254401795527,0.3771615559604419,64.7058823529,53.7379067722,44.8484848485,0.28404830177957086,0.33275153907597604,65.2365236524,52.9302325581,38.8198757764
H_C4-A10_RX_4_3_E10,C4-A10,RX,4,3,E10,NA,NA,NA,NA,NA,0.33510757968837346,0.3945970635459577,63.2653061224,54.1176470588,35.2941176471
U_C1-A10_SL_3_0_H7,C1-A10,SL,3,0,H7,0.26103647797147095,0.32962347897917604,60.6807511737,50.1976284585,40.7534246575,0.21561992138909966,0.28045816231950305,61.5468409586,51.6635859519,37.6947040498
H_C4-A10_SL_1_2_H07,C4-A10,SL,1,2,H07,0.2429876365747588,0.33066808739760417,55.0964187328,56.0827250608,43.0894308943,0.2766164086239709,0.3547123365078591,56.4719358534,51.1627906977,40.7051282051
H_C1-A10_SL_1_1_E05,C1-A10,SL,1,1,E05,0.47993906909006506,0.5183586584192428,70.3225806452,58.4195672625,51.572327044,0.5009758966808309,0.5438833742623562,69.5081967213,54.7134935305,39.6923076923
H_C4-A10_SL_1_2_H05,C4-A10,SL,1,2,H05,0.18215002012080014,0.23474713474361716,64.4444444444,45.7142857143,34.7826086957,NA,NA,NA,NA,NA
U_C1-A10_SL_3_0_H3,C1-A10,SL,3,0,H3,0.3694744726685861,0.4212079606914961,66.3133097762,57.1871768356,46.7576791809,NA,NA,NA,NA,NA
H_C4-A10_SL_1_1_A05,C4-A10,SL,1,1,A05,0.38130448382226617,0.44373207404200604,63.1647211414,58.6711711712,47.3076923077,0.47355568222487643,0.5189889964328733,67.2043010753,65.5256723716,53.125
U_C1-A10_SL_3_0_H1,C1-A10,SL,3,0,H1,0.30924735901930395,0.35785543083143834,63.813229572,56.0402684564,36.5313653137,0.24902662189960692,0.3094823184735492,61.8448637317,53.9355992844,36.2573099415
U_C4-A10_RX_1_0_A3,C4-A10,RX,1,0,A3,0.2319707859769784,0.2989207740118138,56.3862928349,58.3643122677,45.871559633,NA,NA,NA,NA,NA
U_C4-A10_RX_4_0_A1,C4-A10,RX,4,0,A1,0.30015318350499426,0.3489168673976921,63.0121816168,58.2364341085,51.7915309446,0.30729978887900466,0.3655138185113662,62.0892018779,54.6922300706,36.0927152318
U_C4-A10_SL_2_0_A11,C4-A10,SL,2,0,A11,0.22114079597367672,0.25133441817012203,70.8888888889,60.6786427146,45.0331125828,0.26263774575457355,0.28752158770620834,72.3611111111,60.4244694132,44.2231075697
U_C4-A10_RX_4_0_A3,C4-A10,RX,4,0,A3,NA,NA,NA,NA,NA,0.29442636934280303,0.3548347844748766,62.6619552415,58.2983193277,43.0976430976
H_C4-A10_RX_2_1_H02,C4-A10,RX,2,1,H02,0.22799900001538573,0.2752117715114007,62.0238095238,55.0873586845,43.109540636,0.3452227079074442,0.3854972753516411,67.2640382318,54.1200406918,38.8349514563
U_C4-A10_RX_4_0_A5,C4-A10,RX,4,0,A5,0.26964207731808043,0.31995584119302334,62.0805369128,56.8665377176,47.0588235294,0.27759161782089825,0.33996885482758804,62.5850340136,56.0276679842,44.0514469453
U_C4-A10_RX_4_0_A4,C4-A10,RX,4,0,A4,0.2697111420760731,0.32058977327841315,61.9361936194,57.1020019066,47.5884244373,NA,NA,NA,NA,NA
U_C4-A10_RX_4_0_A7,C4-A10,RX,4,0,A7,0.2919871488644317,0.3444099106444763,61.4549402823,57.2511848341,50.7987220447,0.29590617324379515,0.35658083931640056,61.2429378531,54.7041707081,35.2750809061
U_C4-A10_RX_4_0_A6,C4-A10,RX,4,0,A6,0.2667960844707543,0.3172504969229969,62.3188405797,58.1943081452,47.5570032573,0.28504960276335584,0.3477523992622161,61.4583333333,55.9356136821,42.9508196721
U_C4-A10_RX_4_0_A9,C4-A10,RX,4,0,A9,0.5117840601784016,0.5533296942727204,67.5026123302,57.247706422,41.2121212121,0.29236887329313027,0.3654609725014582,61.5725359911,53.433678269,43.4083601286
U_C4-A10_RX_4_0_A8,C4-A10,RX,4,0,A8,0.27374581359612715,0.32395010577017813,62.4183006536,58.2692307692,47.1337579618,0.28925745178432555,0.3498787964930985,62.323943662,56.4994882293,43.1893687708
U_C1-A10_RX_4_0_C10,C1-A10,RX,4,0,C10,0.44695270429663597,0.48373361787735386,71.0233029382,52.7072758037,35.9649122807,0.4084336748698356,0.4534573265916157,70.6075533662,59.793814433,46.4114832536
U_C1-A10_RX_4_0_C11,C1-A10,RX,4,0,C11,0.42849839736922546,0.4640686945672838,70.7547169811,52.8571428571,41.641337386,NA,NA,NA,NA,NA
U_C1-A10_RX_4_0_C12,C1-A10,RX,4,0,C12,NA,NA,NA,NA,NA,0.18288960843743582,0.24664859496999322,59.4837261504,53.2888465205,44.1640378549
H_C4-A10_RX_1_3_C01,C4-A10,RX,1,3,C01,0.26407023566664634,0.31353501643867154,61.7070357555,57.2,47.4747474747,0.28543681499192824,0.34759030458411244,62.2222222222,55.9888579387,43.0722891566
U_C1-A10_SL_4_0_H11,C1-A10,SL,4,0,H11,0.35211214551530917,0.37914341314902333,67.2916666667,58.9154411765,44.674556213,0.24083255931716602,0.26333391808441364,69.5011337868,52.9523809524,36.170212766
U_C1-A10_RX_4_0_H5,C1-A10,RX,4,0,H5,NA,NA,NA,NA,NA,0.4176748122469244,0.4589103338207278,69.8781838317,58.69140625,40.490797546
U_C1-A10_RX_1_0_D8,C1-A10,RX,1,0,D8,0.43251063260894873,0.4793048880392391,67.5213675214,52.7651858568,39.6449704142,0.36165791498844485,0.41315339818021585,68.3660130719,61.0722610723,43.2234432234
U_C1-A10_RX_1_0_D9,C1-A10,RX,1,0,D9,NA,NA,NA,NA,NA,0.2786119504522618,0.3266535761475311,65.1906519065,54.2497376705,40.3448275862
H_C4-A10_SL_2_3_D11,C4-A10,SL,2,3,D11,0.34306983730747737,0.42408010724080647,56.4197530864,58.0357142857,48.1751824818,0.27359043102948893,0.34749522252407866,57.5657894737,52.2664199815,40.8099688474
H_C4-A10_RX_2_1_H08,C4-A10,RX,2,1,H08,0.24761806561206307,0.3133256253406549,57.0921985816,53.5967578521,46.3414634146,0.2982902195566369,0.3608847012433022,60.3665521191,55.1485148515,38.7820512821
U_C1-A10_RX_1_0_D1,C1-A10,RX,1,0,D1,NA,NA,NA,NA,NA,0.28838835814507974,0.3382962256189284,65.4228855721,54.3130990415,40.7665505226
U_C1-A10_RX_1_0_D2,C1-A10,RX,1,0,D2,NA,NA,NA,NA,NA,0.29512849333052926,0.35265749350247716,66.4224664225,56.6315789474,43.8596491228
U_C1-A10_RX_1_0_D3,C1-A10,RX,1,0,D3,NA,NA,NA,NA,NA,0.2809380354555919,0.328927580234413,65.0176678445,52.8712871287,39.0728476821
H_C4-A10_RX_1_1_C12,C4-A10,RX,1,1,C12,0.3378551174486568,0.38973232949268544,66.5536723164,53.8461538462,44.2244224422,0.3478888977878332,0.4051267513945496,64.8958333333,56.9482288828,40.9495548961
U_C4-A10_SL_2_0_D7,C4-A10,SL,2,0,D7,0.22238067312105605,0.2874089300750196,58.9371980676,53.3333333333,43.5087719298,0.34345255501316385,0.3929829258635672,63.9892904953,54.9883990719,39.1634980989
U_C1-A10_RX_1_0_D6,C1-A10,RX,1,0,D6,NA,NA,NA,NA,NA,0.35953045396576894,0.4085884659605409,67.0603674541,54.2372881356,40.5204460967
U_C1-A10_RX_1_0_D7,C1-A10,RX,1,0,D7,NA,NA,NA,NA,NA,0.4734548452650114,0.5034676318750563,69.921875,59.5818815331,40.6015037594
H_C1-A10_SL_1_1_B10,C1-A10,SL,1,1,B10,0.43202921002726313,0.4772007434157218,65.6017039404,59.5664467484,45.0,0.4008188348955996,0.4647426469315337,64.3018018018,54.2180094787,42.4437299035
H_C4-A10_SL_2_1_F08,C4-A10,SL,2,1,F08,0.3174485662394021,0.34279309030429195,68.458781362,57.2471324296,44.8275862069,0.23657099604497342,0.26141676568849515,68.8524590164,50.7181328546,37.3529411765
H_C4-A10_SL_2_2_H05,C4-A10,SL,2,2,H05,0.38389492848073725,0.4447434266646905,62.8395061728,59.3073593074,46.5201465201,0.407778683214512,0.45710207935919167,66.7777777778,63.0040322581,53.8961038961
U_C4-A10_SL_2_0_D1,C4-A10,SL,2,0,D1,0.37057318365502206,0.41139903985935095,64.1638225256,57.5697211155,42.8093645485,0.38194633594908783,0.44844319393549886,64.5006016847,55.5327868852,43.4931506849
H_C4-A10_SL_2_2_H07,C4-A10,SL,2,2,H07,0.544509402993382,0.5838205626239765,66.3082437276,60.3651987111,48.7804878049,0.466978383009007,0.5205353253380859,65.5063291139,55.9168925023,38.0239520958
U_C1-A10_RX_4_0_H12,C1-A10,RX,4,0,H12,0.32182064456883097,0.376276873884754,64.5518630413,52.8656971771,44.674556213,0.28026676600909856,0.32879009208566545,64.9717514124,51.7403574788,39.1719745223
U_C1-A10_RX_4_0_H11,C1-A10,RX,4,0,H11,0.2829807543926699,0.32560379041883997,67.7083333333,56.561922366,48.9614243323,NA,NA,NA,NA,NA
U_C1-A10_RX_4_0_H10,C1-A10,RX,4,0,H10,NA,NA,NA,NA,NA,0.3322311967821403,0.37051858644357183,66.5501165501,59.0909090909,42.474916388
U_C4-A10_SL_3_0_B12,C4-A10,SL,3,0,B12,0.3354506037708349,0.3893721546859662,65.5132641292,54.6351084813,43.3447098976,0.34993293333128916,0.3980736400198401,66.9073405535,57.0221752904,40.2027027027
U_C4-A10_SL_2_0_D3,C4-A10,SL,2,0,D3,NA,NA,NA,NA,NA,0.29928526242137526,0.35108231440963433,63.7333333333,54.9653579677,39.6226415094
U_C4-A10_SL_3_0_B10,C4-A10,SL,3,0,B10,0.3067503421490209,0.38664033662153174,55.3101997897,55.2389705882,46.7289719626,0.21973472770614821,0.3001022855774288,52.7497194164,48.4651162791,41.4556962025
U_C4-A10_SL_3_0_B11,C4-A10,SL,3,0,B11,0.27103430491378727,0.3394930527445384,58.5081585082,53.4653465347,44.1379310345,0.3241209360814876,0.3730810461965871,64.1304347826,54.9369747899,37.6271186441
H_C4-A10_RX_4_1_D10,C4-A10,RX,4,1,D10,NA,NA,NA,NA,NA,0.2980683795939779,0.3579972043975486,61.935483871,56.5627950897,43.119266055
U_C4-A10_SL_2_0_D2,C4-A10,SL,2,0,D2,0.3624127481727894,0.39546392088733706,67.5373134328,55.2774755169,39.1941391941,0.3271639365742863,0.36627990309183006,70.7977207977,58.177278402,44.2231075697
H_C4-A10_SL_3_1_H06,C4-A10,SL,3,1,H06,0.43601799091173177,0.4982532807246329,63.2315521628,70.6812652068,65.1515151515,0.4443515239691053,0.5147069240165917,62.0847651775,68.2252922423,67.4576271186
H_C4-A10_RX_4_1_H08,C4-A10,RX,4,1,H08,NA,NA,NA,NA,NA,0.28099198718208185,0.344054593658127,62.5711035267,55.9841740851,43.8709677419
U_C4-A10_SL_3_0_C7,C4-A10,SL,3,0,C7,0.3505963162454293,0.41313277562196565,63.6515912898,60.5182926829,46.2686567164,NA,NA,NA,NA,NA
U_C1-A10_SL_2_0_C8,C1-A10,SL,2,0,C8,0.20637322039202452,0.2588777735679526,59.7180261833,54.9651567944,43.567251462,0.30366218725937894,0.3643184644409572,61.9047619048,56.2632696391,42.9078014184
H_C4-A10_SL_2_2_B07,C4-A10,SL,2,2,B07,0.27677848793165316,0.3248338244605876,60.770156438,57.7825159915,49.2907801418,NA,NA,NA,NA,NA
H_C4-A10_SL_2_2_B05,C4-A10,SL,2,2,B05,NA,NA,NA,NA,NA,0.4666626809831518,0.5322530237724498,63.3333333333,57.992202729,44.0
H_C1-A10_RX_3_1_B02,C1-A10,RX,3,1,B02,0.33150726672099423,0.3857558205987566,64.9627263046,54.8120989918,43.4375,0.28404830177957086,0.33275153907597604,65.2365236524,52.9302325581,38.8198757764
H_C1-A10_SL_2_1_D09,C1-A10,SL,2,1,D09,NA,NA,NA,NA,NA,0.4440617861470309,0.4827416683276293,68.1506849315,60.8427543679,53.642384106
U_C4-A10_SL_3_0_C5,C4-A10,SL,3,0,C5,0.38231936996553173,0.436418843881851,66.962962963,56.0567010309,38.0165289256,0.48332607458585664,0.5288938117835634,67.1666666667,61.0526315789,48.7804878049
H_C1-A10_SL_4_1_E04,C1-A10,SL,4,1,E04,0.33865655804511163,0.36633601671148286,68.0225988701,58.3746283449,42.4920127796,0.2356883616502019,0.2619639837649018,68.6274509804,51.8148820327,37.2434017595
U_C1-A10_RX_2_0_A10,C1-A10,RX,2,0,A10,0.3843711076512173,0.4421567690696008,65.6084656085,54.9865229111,48.9096573209,0.42397922958825407,0.48278229887722,67.3400673401,54.5889101338,38.2911392405
U_C1-A10_RX_2_0_A11,C1-A10,RX,2,0,A11,0.4536091306050444,0.4820736500343495,69.7058823529,57.2881355932,39.1930835735,0.4219942022544128,0.4633503322203992,69.1142191142,54.5543584721,38.6581469649
H_C1-A10_RX_1_1_E06,C1-A10,RX,1,1,E06,NA,NA,NA,NA,NA,0.5063900061600282,0.5286090161475933,69.7674418605,57.0327552987,39.4984326019
U_C4-A10_SL_3_0_C4,C4-A10,SL,3,0,C4,0.3768096857290812,0.4291027029704712,65.1851851852,57.457846952,42.9184549356,0.3411002338097211,0.3718374870725541,69.2307692308,58.7699316629,42.5
U_C1-A10_SL_2_0_E7,C1-A10,SL,2,0,E7,0.34508972129064003,0.3884641501011914,67.3694779116,56.7879325643,39.7694524496,0.31248238821072094,0.35530383192721393,68.6641697878,53.5152151102,42.7083333333
U_C1-A10_SL_2_0_E6,C1-A10,SL,2,0,E6,0.3206059092471204,0.3628127040577594,67.0707070707,56.0352422907,38.2352941176,0.3424267263821973,0.39973728424257243,67.0200235571,55.476673428,37.9421221865
U_C1-A10_SL_2_0_E5,C1-A10,SL,2,0,E5,0.42749213743294384,0.47614114700086896,68.9161554192,54.9295774648,43.7317784257,0.3839576426966582,0.4345187339722081,66.0939289805,55.6547619048,40.9375
U_C1-A10_RX_2_0_D11,C1-A10,RX,2,0,D11,0.327025058061144,0.38129974406974504,64.7497337593,54.5620437956,43.4375,NA,NA,NA,NA,NA
U_C1-A10_RX_2_0_D10,C1-A10,RX,2,0,D10,NA,NA,NA,NA,NA,0.412730386041371,0.46068014093191784,66.783625731,59.5411887383,44.1860465116
U_C1-A10_RX_2_0_D12,C1-A10,RX,2,0,D12,0.3689652737885609,0.424445237181245,66.5625,53.3274956217,40.3669724771,0.31016120824461435,0.37444631033205616,63.2629107981,63.7837837838,56.0975609756
U_C4-A10_SL_2_0_D9,C4-A10,SL,2,0,D9,0.17652311496137435,0.24631333003668185,52.0146520147,50.7755946225,43.0107526882,0.21615720232034313,0.2863240301858643,57.8397212544,50.3441494592,31.0810810811
U_C4-A10_SL_2_0_D8,C4-A10,SL,2,0,D8,0.3529308075557895,0.40670432195465267,64.8351648352,56.4983888292,43.109540636,0.3759481532406404,0.4225976130776708,66.4131812421,57.0791527313,40.5693950178
U_C4-A10_SL_2_0_D5,C4-A10,SL,2,0,D5,NA,NA,NA,NA,NA,0.4131010628735711,0.45769923679858254,66.5418227216,55.3054662379,36.678200692
U_C4-A10_SL_2_0_D4,C4-A10,SL,2,0,D4,0.35274475758382773,0.4057180275948916,64.8681055156,56.6771819138,43.0555555556,0.3724760556352085,0.4204522859666251,66.4242424242,56.5677966102,40.2730375427
H_C4-A10_RX_2_3_D12,C4-A10,RX,2,3,D12,0.2678153554661531,0.3180386244709579,62.8614916286,61.1186903138,49.5614035088,0.29311524530314814,0.35302490940606174,62.1315192744,55.5337904016,43.4083601286
U_C4-A10_RX_3_0_C9,C4-A10,RX,3,0,C9,0.22584641977009381,0.29943380987612417,56.1224489796,55.2605703048,44.8844884488,0.27718813416189414,0.3291805382190273,62.0,56.7251461988,42.071197411
H_C4-A10_RX_4_2_E09,C4-A10,RX,4,2,E09,0.21189574027578403,0.23793940727387716,67.3289183223,56.2799616491,42.8104575163,0.21578018439553176,0.24721370820970318,69.4935217903,55.8401639344,39.5498392283
U_C4-A10_RX_1_0_B12,C4-A10,RX,1,0,B12,0.322351476539538,0.3639242295436815,68.4807256236,57.3835480674,38.8535031847,0.3645439949861988,0.3981752725449717,70.2736318408,54.4008483563,38.0281690141
U_C4-A10_RX_1_0_B11,C4-A10,RX,1,0,B11,0.3670559202833006,0.41599723269625655,65.7142857143,54.3788187373,38.9473684211,0.3595124399694521,0.39172606001263083,67.3913043478,55.7993730408,38.1944444444
U_C4-A10_RX_1_0_B10,C4-A10,RX,1,0,B10,0.21120089348915333,0.23604448634811645,67.3835125448,56.7708333333,43.0604982206,0.2160184239631068,0.24734580685276214,69.7994987469,57.5991189427,40.6896551724
U_C4-A10_RX_4_0_C3,C4-A10,RX,4,0,C3,NA,NA,NA,NA,NA,0.27400885647852236,0.32565097868976234,62.091503268,56.3567362429,41.9047619048
U_C4-A10_RX_4_0_C2,C4-A10,RX,4,0,C2,0.2207273932153709,0.2665217501168892,60.6779661017,57.1853320119,50.6711409396,0.2535048154671182,0.30984686479440465,63.3444075305,54.0076335878,42.0886075949
U_C4-A10_RX_2_0_A3,C4-A10,RX,2,0,A3,0.1522045874887292,0.21235131640048943,53.2668881506,53.1428571429,47.5409836066,0.24021442714258898,0.3153485856504024,55.9782608696,54.0930979133,46.7741935484
U_C1-A10_SL_3_0_H4,C1-A10,SL,3,0,H4,0.27801621362010365,0.319351058165057,67.6293622142,53.2024793388,35.472972973,0.3442096957179171,0.39825979332242717,67.4193548387,54.5622119816,36.6863905325
H_C4-A10_RX_1_2_G10,C4-A10,RX,1,2,G10,NA,NA,NA,NA,NA,0.3430994690904985,0.3819195545907298,65.6957928803,58.3254043768,42.1538461538
U_C1-A10_SL_1_0_G4,C1-A10,SL,1,0,G4,0.3988121546750242,0.4384769817183351,70.0,53.6950420954,40.9090909091,0.3120190931196488,0.3670226078228383,64.598540146,56.0209424084,46.735395189
U_C4-A10_SL_1_0_C1,C4-A10,SL,1,0,C1,NA,NA,NA,NA,NA,0.33317453860265944,0.3747521892252037,68.2593856655,54.7206165703,40.7766990291
H_C4-A10_SL_2_2_A09,C4-A10,SL,2,2,A09,NA,NA,NA,NA,NA,0.5018205538992684,0.5365810475905726,67.7890011223,98.3183856502,97.6430976431
U_C1-A10_SL_1_0_G2,C1-A10,SL,1,0,G2,0.30987426513160177,0.3627212053318949,63.4763476348,56.8290353391,45.4838709677,0.30588172756813303,0.3529318945969968,65.9549228944,56.8443051202,40.5844155844
U_C4-A10_RX_3_0_A1,C4-A10,RX,3,0,A1,0.3460882951258433,0.39655496103058674,64.2528735632,51.8950437318,45.7627118644,NA,NA,NA,NA,NA
H_C4-A10_SL_2_2_E11,C4-A10,SL,2,2,E11,0.1709119061966125,0.23195593469193254,55.5137844612,58.4926884139,51.6728624535,0.19889823555526379,0.27142132375647365,56.4444444444,51.0818438382,42.3566878981
H_C4-A10_SL_3_2_B02,C4-A10,SL,3,2,B02,0.5574127701601189,0.5953948408130727,66.2729658793,61.0650887574,48.8461538462,0.5181210211884264,0.5607498139665646,66.7816091954,57.3,42.7215189873
H_C4-A10_RX_2_2_B12,C4-A10,RX,2,2,B12,0.3355396421482195,0.3852705351113635,64.6464646465,52.4308865586,45.6953642384,0.2809647876158795,0.32973302976750696,65.0462962963,53.6274509804,39.4136807818
U_C1-A10_RX_3_0_F8,C1-A10,RX,3,0,F8,0.35275621492584025,0.39213047884968577,71.322160149,49.0936555891,37.7049180328,0.3720575584381608,0.4076343221294499,72.1166032953,58.836689038,40.2777777778
U_C1-A10_RX_3_0_F9,C1-A10,RX,3,0,F9,0.20586916764402188,0.2592709596128665,58.3596214511,54.3956043956,48.1366459627,NA,NA,NA,NA,NA
H_C4-A10_SL_2_3_G09,C4-A10,SL,2,3,G09,0.2678146642084938,0.31525393659976897,61.3836477987,57.6365663322,49.6296296296,0.2565033528012325,0.3257384451887103,59.1362126246,48.6338797814,40.1234567901
U_C4-A10_RX_3_0_A3,C4-A10,RX,3,0,A3,0.2721285674363471,0.32647180354310035,59.410430839,55.5996035679,38.1578947368,0.1704930291185175,0.22633238764916244,52.8857479388,50.6429277943,39.7993311037
H_C1-A10_RX_2_2_H09,C1-A10,RX,2,2,H09,0.425254926319408,0.4979850692574531,59.0476190476,62.1621621622,45.7142857143,0.28514988333159674,0.3342937036022561,65.3465346535,53.023255814,39.1304347826
H_C4-A10_RX_3_3_D07,C4-A10,RX,3,3,D07,0.26117958033405914,0.31249921122860147,61.9791666667,59.1743119266,48.1060606061,0.2928940833883537,0.35361312504469167,61.6931216931,56.3720930233,42.4698795181
U_C4-A10_RX_2_0_B8,C4-A10,RX,2,0,B8,0.192968358892023,0.23259895246292603,59.8253275109,55.1767676768,48.275862069,0.22266168057769964,0.28746764301729966,58.4283903676,52.3076923077,42.4908424908
U_C4-A10_RX_2_0_B9,C4-A10,RX,2,0,B9,0.32683504007467484,0.37170749025577604,64.5083932854,52.0958083832,42.7046263345,0.29124054307810315,0.34023868086641146,66.5513264129,58.0160320641,43.0463576159
U_C4-A10_RX_2_0_B6,C4-A10,RX,2,0,B6,NA,NA,NA,NA,NA,0.27917509078248404,0.32791775279360696,64.9543378995,53.7270087125,39.8713826367
H_C4-A10_SL_2_3_G02,C4-A10,SL,2,3,G02,0.3230912056176918,0.3962506868871743,56.3131313131,59.9307159353,48.5074626866,0.27187359622341917,0.3460441801938768,58.6666666667,52.2680412371,40.4682274247
U_C4-A10_RX_2_0_B4,C4-A10,RX,2,0,B4,0.3449065900926234,0.40133186929044384,63.5245901639,57.6875768758,47.1544715447,NA,NA,NA,NA,NA
U_C4-A10_RX_2_0_B5,C4-A10,RX,2,0,B5,0.24945341098768375,0.30815132429117337,60.0,58.9254766031,55.8823529412,NA,NA,NA,NA,NA
U_C4-A10_RX_2_0_B2,C4-A10,RX,2,0,B2,0.2829179822359018,0.3323458267783185,64.1025641026,55.694980695,42.7631578947,0.37090597484622867,0.40640250654051924,67.7884615385,63.1349782293,53.3018867925
U_C4-A10_RX_2_0_B3,C4-A10,RX,2,0,B3,0.25138889368787304,0.3015709718038978,61.8153364632,60.0,49.7737556561,0.2917059107514598,0.3525542979617179,62.558685446,57.2020725389,43.5215946844
H_C1-A10_RX_2_2_H03,C1-A10,RX,2,2,H03,0.36765063732162956,0.41057103317817645,67.5105485232,53.6476868327,46.8944099379,0.31268519492042807,0.3457850798430749,70.5535924617,59.1728525981,41.6666666667
U_C4-A10_RX_2_0_B1,C4-A10,RX,2,0,B1,NA,NA,NA,NA,NA,0.3189902542599722,0.37043629672306794,64.8648648649,56.8848758465,43.4306569343
U_C4-A10_RX_3_0_A6,C4-A10,RX,3,0,A6,0.2759318712975825,0.3265423967316787,62.2080679406,58.5915492958,47.2049689441,0.2918317392345541,0.35251317667969123,62.1212121212,56.3580874873,43.2343234323
U_C1-A10_SL_4_0_H10,C1-A10,SL,4,0,H10,0.35734610529813327,0.38771079895491906,66.4488017429,55.3990610329,42.9936305732,0.32029821025285726,0.35927619722846754,64.7619047619,55.8792924037,39.8648648649
U_C1-A10_RX_2_0_C12,C1-A10,RX,2,0,C12,0.3277803705347431,0.3803623320814343,65.1612903226,55.2680221811,43.2176656151,0.2888243156139502,0.3372083514312509,65.6679151061,54.157782516,40.5594405594
U_C1-A10_SL_4_0_H12,C1-A10,SL,4,0,H12,0.2928979411033602,0.3420018389749538,66.1554192229,54.6255506608,40.1179941003,0.3127653882263056,0.3567180367756626,69.0391459075,53.6,38.2059800664
